,date,average block size,difficulty,estimated transaction volumes in usd,estimated transaction volumes,hash rate,market capitalization,miners revenues,number of orphaned blocks,number of transactions per blocks,number of unique addresses,total bitcoins,trade volumes,transaction fees,price
29,2017-02-05 00:00:00,0.9579446037735848,422170566883.0,189360700.4672032,187004.44446692,3336807.8208021554,16350262337.5,2069248.1,2069248.1,1837.1132075471694,510277.0,16146812.5,16146812.5,136.17869567,1014.837725
30,2017-02-06 00:00:00,0.97920132,422170566883.0,218667131.4358756,213855.38526736,2623276.58868094,16511713437.5,1694793.75,1694793.75,1840.2160000000001,440409.0,16148375.0,16148375.0,154.93020175,1024.01375
31,2017-02-07 00:00:00,0.9456807549668876,422170566883.0,265069291.9587524,252326.78910876,3168918.1191265755,16965850756.25,2077363.75,2077363.75,2154.092715231788,557390.0,16150262.5,16150262.5,170.75671139,1050.11
32,2017-02-08 00:00:00,0.9611287191780822,422170566883.0,268446935.56400603,256176.10035691,3063987.0555793373,16925772491.250004,2002536.9,2002536.9,2111.7534246575337,516490.0,16152087.5,16152087.5,157.14493504,1052.3766125
33,2017-02-09 00:00:00,0.9560303195266272,422170566883.0,354395954.9668856,362368.05211338,3546669.9478966305,15798807600.0,2148177.0,2148177.0,2050.5562130177514,575007.0,16154200.0,16154200.0,174.18568718,976.103
34,2017-02-10 00:00:00,0.9677519797297296,422170566883.0,295832936.5156964,296633.84790504,3105959.480998233,16112416198.75,1914816.0,1914816.0,2057.135135135135,507435.0,16156037.5,16156037.5,141.11220269,999.1035
35,2017-02-11 00:00:00,0.9636613021582736,422170566883.0,162450165.43816188,162125.91361094,2917083.566613205,16190090550.0,1792077.0,1792077.0,1889.8273381294964,474676.0,16157775.0,16157775.0,117.08000976,1008.8466625
36,2017-02-12 00:00:00,0.8674449078014184,422170566883.0,116833030.14237297,117232.79396981,2959055.9920321,16104421019.75,1790373.935,1790373.935,1689.2340425531916,422084.0,16159525.0,16159525.0,102.74261946,1000.604625
37,2017-02-13 00:00:00,0.9104621595092024,422170566883.0,193290194.99513188,193640.68463432,3420752.671639945,16132310071.875,2090708.955,2090708.955,1768.6503067484662,503160.0,16161562.5,16161562.5,136.77242215,999.877375
38,2017-02-14 00:00:00,0.8847332662721894,422170566883.0,230076645.45902237,227168.88374706,3546669.9478966305,16370570040.0,2198282.4,2198282.4,1864.4023668639054,530239.0,16163675.0,16163675.0,140.99131586,1011.78025
39,2017-02-15 00:00:00,0.9400883165467626,422170566883.0,202631991.87154087,199854.02097992,2917083.566613205,16390111733.75,1822485.25,1822485.25,2120.7625899280574,495896.0,16165412.5,16165412.5,134.04888989,1012.3259875
40,2017-02-16 00:00:00,0.9741140789473683,422170566883.0,216881376.3029261,209183.4262181,3189904.331836023,16762256640.0,2071526.4,2071526.4,1877.1644736842104,489189.0,16167300.0,16167300.0,170.92843209,1035.208125
41,2017-02-17 00:00:00,0.9690751986754966,422170566883.0,274772401.3395944,259513.03488817,3168918.1191265755,17119935725.0,2094835.8,2094835.8,2117.662251655629,550072.0,16169187.5,16169187.5,165.84442388,1055.53685
42,2017-02-18 00:00:00,0.9622173421052632,432944392642.6316,177697930.51843956,167671.19316705,3330515.7440737467,17138105285.0,2102643.2,2102643.2,1895.717105263158,510385.0,16171075.0,16171075.0,153.36709614,1056.6371375
43,2017-02-19 00:00:00,0.9308823582089552,440779902286.0,171469835.05797684,162299.8912049,2936112.5638544867,17086510375.0,1835140.5,1835140.5,1878.5149253731345,458998.0,16172750.0,16172750.0,129.44377921,1052.7792857142856
44,2017-02-20 00:00:00,0.9513293851351352,440779902286.0,194658608.62416735,177737.95528138,3242870.5929139117,17714421920.0,2121402.4,2121402.4,1910.3243243243246,503952.0,16174600.0,16174600.0,159.91401438,1084.7550125
45,2017-02-21 00:00:00,0.9496674420289856,440779902286.0,239455904.82616815,211907.88037714,3023757.715014323,18279247250.0,2066770.0,2066770.0,2022.391304347826,487720.0,16176325.0,16176325.0,165.81707207,1123.7884285714283
46,2017-02-22 00:00:00,0.9773118633093524,440779902286.0,223493550.8302082,198255.61148781,3045669.0028042817,18237515765.0,2084941.35,2084941.35,2043.3381294964029,489247.0,16178050.0,16178050.0,183.25580355,1123.2231875
47,2017-02-23 00:00:00,0.96071238,440779902286.0,329524919.7180022,278550.22799493,3286693.1684938287,19140851275.0,2381379.0,2381379.0,2172.7533333333336,551454.0,16179925.0,16179925.0,211.65472424,1172.01715
48,2017-02-24 00:00:00,0.9716721686746989,440779902286.0,377500126.85008365,319779.86179592,3637273.7731331713,19102806731.25,2628973.5,2628973.5,2112.9578313253014,590852.0,16181962.5,16181962.5,230.61490244,1174.86625
49,2017-02-25 00:00:00,0.9663323892215571,440779902286.0,227869925.56940377,198406.55252016,3659185.06092313,18587381425.0,2521531.75,2521531.75,1955.2155688622754,561871.0,16184050.0,16184050.0,191.30417997,1150.6057142857142
50,2017-02-26 00:00:00,0.9217508539325844,440779902286.0,199679377.83795965,168919.1928246,3900209.2266126764,19133795677.5,2725922.6,2725922.6,1489.9044943820224,462926.0,16186275.0,16186275.0,161.17260121,1175.04975
51,2017-02-27 00:00:00,0.9451492708333332,440779902286.0,263969347.79483852,221116.89378023,3155225.441754076,19325323935.0,2305227.8,2305227.8,1976.076388888889,501496.0,16188075.0,16188075.0,195.38746144,1190.75195
52,2017-02-28 00:00:00,0.968234019607843,440779902286.0,254779003.3135104,214370.21734414,3352427.0318637057,19241800143.75,2451281.25,2451281.25,2126.8888888888887,542156.0,16189987.5,16189987.5,227.37147230000002,1187.5652857142854
53,2017-03-01 00:00:00,0.9791459513888888,440779902286.0,288085091.74325466,234425.17026874,3155225.441754076,19898087658.75,2416017.4000000004,2416017.4000000004,2193.631944444445,531642.0,16191787.5,16191787.5,229.59036693,1222.4994000000004
54,2017-03-02 00:00:00,0.9556123312101912,440779902286.0,434381700.80609137,345021.20794765,3440072.1830235412,20387931250.0,2702443.5,2702443.5,2098.267515923567,565741.0,16193750.0,16193750.0,252.22663973,1259.4108166666667
55,2017-03-03 00:00:00,0.985290046357616,445545600358.4768,426416987.3902368,330581.43064597,3458650.3231865163,20890752811.25,2670737.95,2670737.95,2233.841059602649,583122.0,16195637.5,16195637.5,259.68606189,1285.14
56,2017-03-04 00:00:00,0.9860852686567164,460769358090.0,257999763.7167398,203694.74476294,3069265.849715185,20515484347.5,2317878.0,2317878.0,2006.5298507462687,489871.0,16197287.5,16197287.5,222.87178018,1267.0272
57,2017-03-05 00:00:00,0.9833013129251701,460769358090.0,220204063.358142,172858.20186682,3367030.447075614,20636065337.5,2524232.85,2524232.85,1909.7891156462586,524842.0,16199125.0,16199125.0,216.69618574,1270.9333
58,2017-03-06 00:00:00,0.9655325633802816,460769358090.0,292399611.7639107,228758.88887804,3252505.601936988,20707990380.0,2484820.8000000003,2484820.8000000003,2026.274647887324,537228.0,16200900.0,16200900.0,238.98093612,1275.197375
59,2017-03-07 00:00:00,0.97486177124183,460769358090.0,333212201.6491188,269327.676729,3504460.261241965,20046119625.0,2609873.4,2609873.4,2143.150326797386,571328.0,16202812.5,16202812.5,269.77191295,1238.447
60,2017-03-08 00:00:00,0.9794270845070422,460769358090.0,301922502.86388665,260435.17886991,3252505.601936988,18785978288.75,2250201.3,2250201.3,2092.3098591549297,526232.0,16204587.5,16204587.5,233.7307623,1157.3933
61,2017-03-09 00:00:00,0.9917982162162162,460769358090.0,264212240.99959013,221691.76120120002,3389935.4161033393,19314832212.5,2399093.4,2399093.4,2051.5675675675675,541481.0,16206437.5,16206437.5,236.67178552,1192.4691428571427
62,2017-03-10 00:00:00,0.9918213461538462,460769358090.0,300514966.41367173,274668.64675411,3573175.168325142,17733596763.75,2329338.9,2329338.9,1977.448717948718,551014.0,16208387.5,16208387.5,257.91797636,1098.6171285714288
63,2017-03-11 00:00:00,0.9975763892617451,460769358090.0,245097064.4302689,208984.53651967,3412840.385131065,19011381200.0,2359087.2,2359087.2,1883.765100671141,518975.0,16210250.0,16210250.0,217.66771727,1179.159875
64,2017-03-12 00:00:00,0.9601464645161291,460769358090.0,213603425.3624016,174427.09894039,3550270.199297416,19853444812.5,2509817.7,2509817.7,1426.516129032258,422478.0,16212187.5,16212187.5,190.62879952,1227.494625
65,2017-03-13 00:00:00,0.9828723103448276,460769358090.0,305232654.9681898,247252.04938695,3321220.5090201637,20016183000.0,2417768.25,2417768.25,1883.3034482758621,516184.0,16214000.0,16214000.0,220.75092528,1239.816225
66,2017-03-14 00:00:00,0.962449358974359,460769358090.0,340925457.2986973,273550.07405817,3573175.168325142,20209938485.0,2657111.6,2657111.6,1989.7115384615383,561534.0,16215950.0,16215950.0,256.53171308,1245.3707857142854
67,2017-03-15 00:00:00,0.9839835704225351,460769358090.0,321158673.98304546,255049.7728582,3252505.601936988,20421359320.0,2446625.6,2446625.6,2059.394366197183,526478.0,16217725.0,16217725.0,236.25501962,1257.399625
68,2017-03-16 00:00:00,0.9882601307189542,460769358090.0,498470434.73062754,423293.50775359,3504460.261241965,19100245120.0,2470016.0,2470016.0,2137.4771241830067,594405.0,16219637.5,16219637.5,264.55158129,1180.945657142857
69,2017-03-17 00:00:00,0.9955487012987012,469886043903.4675,519387257.28018814,476895.83810503,3641704.8372012875,17666903718.75,2279486.3,2279486.3,1897.3766233766235,532933.0,16221562.5,16221562.5,244.58901754,1091.1718875
70,2017-03-18 00:00:00,0.9420463184713376,475705205061.0,358857764.2565912,380629.78813809,3712647.1392246885,15295539370.0,1983179.8,1983179.8,1678.5350318471335,505650.0,16223525.0,16223525.0,217.05770532,952.2323625
71,2017-03-19 00:00:00,0.8897133313253012,475705205061.0,251863755.76009843,245744.71242082,3925474.045294894,16629604628.750004,2267078.8000000003,2267078.8000000003,1633.9698795180725,512175.0,16225587.5,16225587.5,213.24681536,1029.8008125
72,2017-03-20 00:00:00,0.9773873529411764,475705205061.0,302711967.00069255,290510.52495268,3216051.0250608767,16908833575.0,1948540.0,1948540.0,2037.0073529411768,512637.0,16227287.5,16227287.5,241.15787713,1049.0844875
73,2017-03-21 00:00:00,0.9820038450704226,475705205061.0,338645232.7155832,302496.85816488,3357935.62910768,18168435468.75,2188622.5,2188622.5,2028.556338028169,541181.0,16229062.5,16229062.5,248.63661349999998,1118.6300428571428
74,2017-03-22 00:00:00,0.9823028385093168,475705205061.0,378214892.3745552,370726.22267649,3807236.875255891,16558917210.0,2248010.7,2248010.7,1992.006211180124,572753.0,16231050.0,16231050.0,269.31219918,1028.7268625
75,2017-03-23 00:00:00,0.965088912162162,475705205061.0,311908483.3347461,301915.09373221,3499820.233154483,16770208989.999996,2076531.0,2076531.0,1945.0743243243246,537474.0,16232900.0,16232900.0,235.99807634,1038.789
76,2017-03-24 00:00:00,0.869937534090909,475705205061.0,393959388.23827785,420627.1495177,4161948.3853728995,15205794660.0,2189770.8000000003,2189770.8000000003,1645.0056818181818,540389.0,16235100.0,16235100.0,231.55050182,941.9197142857145
77,2017-03-25 00:00:00,0.9399249323308272,475705205061.0,317578894.4272253,331578.12277059996,3145108.7230374757,15551246387.25,1696707.27,1696707.27,1826.87969924812,490876.0,16236762.5,16236762.5,182.00765156,959.3400857142856
78,2017-03-26 00:00:00,0.6767430843373494,475705205061.0,225668754.0004636,237293.77609117,3925474.045294894,15443296850.875,2046573.52,2046573.52,1336.8373493975905,468755.0,16238837.5,16238837.5,154.65177428,956.7863125
79,2017-03-27 00:00:00,0.9009502575757576,475705205061.0,314065026.0724285,303796.69769049,3121461.2890296746,16789415977.5,1848434.4,1848434.4,1759.780303030303,459507.0,16240487.5,16240487.5,194.84378734,1037.22925
80,2017-03-28 00:00:00,0.9856837225806452,475705205061.0,427464477.24102,409096.06396882,3665352.2712090877,16971709882.500004,2192722.6500000004,2192722.6500000004,1896.7806451612905,553956.0,16242425.0,16242425.0,233.22176362,1046.127625
81,2017-03-29 00:00:00,0.973170391304348,475705205061.0,268053545.27757865,257967.03423884,3263345.893076478,16879296264.999996,1943117.0,1943117.0,2057.4710144927535,534779.0,16244150.0,16244150.0,212.93579722,1040.5755
82,2017-03-30 00:00:00,0.9625500975609756,482855238676.8232,338050783.41292965,325048.83020474,4073274.033199867,16896048000.0,2262000.0,2262000.0,1760.9024390243906,521047.0,16246200.0,16246200.0,203.40448684,1037.90455
83,2017-03-31 00:00:00,0.9605278296296296,499635929816.0,458122200.8199916,423794.82037002,3352999.966353549,17563966387.5,1987418.5,1987418.5,1921.5037037037039,489451.0,16247887.5,16247887.5,217.27700693,1079.5493142857142
84,2017-04-01 00:00:00,0.9671549848484848,499635929816.0,275462685.0907609,252602.18715338,3278488.855990137,17720120643.75,1942180.5,1942180.5,1938.416666666667,502790.0,16249537.5,16249537.5,190.64263242,1086.9295714285713
85,2017-04-02 00:00:00,0.8242735569620253,499635929816.0,279296199.77207017,252573.88295539,3924251.812473042,17970922522.5,2296746.6,2296746.6,1545.5886075949368,501562.0,16251512.5,16251512.5,180.73640574,1099.169125
86,2017-04-03 00:00:00,0.8782873409090909,499635929816.0,352832392.70903724,309041.24788389,4371318.474653517,18556863561.25,2669294.6,2669294.6,1637.1647727272727,564024.0,16253712.5,16253712.5,221.03918997,1141.813
87,2017-04-04 00:00:00,0.9778614240000001,499635929816.0,341916041.50068885,299821.15178945,3104629.598475508,18537515610.0,1939250.2,1939250.2,2048.12,496730.0,16255275.0,16255275.0,200.30284512,1141.6003625
88,2017-04-05 00:00:00,0.9668584444444444,499635929816.0,366491387.360761,322587.26112205,4023599.9596242574,18469918530.0,2485786.8,2485786.8,1954.0432098765432,577216.0,16257300.0,16257300.0,236.29861443,1133.0793142857142
89,2017-04-06 00:00:00,0.9777448843537416,499635929816.0,373394291.4489535,310928.71300604,3651044.407807197,19525598223.75,2391592.35,2391592.35,1975.952380952381,548639.0,16259137.5,16259137.5,221.71976913,1196.3079375
90,2017-04-07 00:00:00,0.9775861049382716,499635929816.0,387791486.3719336,324783.48942373,4023599.9596242574,19415828025.0,2599338.0,2599338.0,1823.8456790123455,542131.0,16261162.5,16261162.5,225.14679282,1190.45425
91,2017-04-08 00:00:00,0.9744294963503648,499635929816.0,195546229.56852257,165045.77107404,3402674.0399291576,19268254300.0,2143895.6,2143895.6,1656.6350364963505,468193.0,16262875.0,16262875.0,171.61302076,1181.1498375
92,2017-04-09 00:00:00,0.925461893081761,499635929816.0,221823326.33347496,182076.11124803,3949088.849260846,19815481983.75,2532236.55,2532236.55,1498.6540880503146,489532.0,16264862.5,16264862.5,168.05979031,1208.8005
93,2017-04-10 00:00:00,0.918110162162162,499635929816.0,276910114.56078804,227965.84717279,3675881.444595002,19759160490.0,2406320.7,2406320.7,1861.4594594594596,548200.0,16266700.0,16266700.0,198.63497273,1207.744875
94,2017-04-11 00:00:00,0.9628318922155688,499635929816.0,356178072.3882292,287518.62478869,4147785.143563278,20153773955.0,2769337.4,2769337.4,1843.670658682635,582103.0,16268787.5,16268787.5,226.34667638,1226.6170375
95,2017-04-12 00:00:00,0.982567295774648,499635929816.0,324655762.7164864,263669.09990781,3526859.223868177,20033943606.25,2357939.5,2357939.5,1958.4014084507041,548651.0,16270562.5,16270562.5,212.1552116,1218.92205
96,2017-04-13 00:00:00,0.9729802992125984,517807877351.8583,295378008.2258598,248404.68272295,3287972.0066232057,19349213565.0,2072006.75,2072006.75,1800.6220472440946,449521.0,16272150.0,16272150.0,216.66765492,1180.0237125
97,2017-04-14 00:00:00,0.9951093669064748,520808749422.0,357882778.18722075,296751.88904413,3598646.5269340593,19626308325.0,2292003.0,2292003.0,2087.8273381294957,558990.0,16273887.5,16273887.5,235.48446532,1185.2600571428572
98,2017-04-15 00:00:00,0.9917443973509932,520808749422.0,277386308.8604482,231541.1593159,3909321.047244913,19498363475.0,2416965.0,2416965.0,1801.1655629139073,520821.0,16275762.5,16275762.5,202.57239533,1184.8806714285713
99,2017-04-16 00:00:00,0.9274192534246576,520808749422.0,248846278.47097158,205031.12669603,3779873.330448724,19756107948.75,2320594.4,2320594.4,1450.8835616438355,429263.0,16277587.5,16277587.5,158.85627688,1186.9274125
100,2017-04-17 00:00:00,0.9307864855072464,520808749422.0,350736258.00866205,282897.44959563,3572756.983574822,20183091637.5,2278752.4,2278752.4,1776.695652173913,469209.0,16279312.5,16279312.5,180.72834518,1205.634875
101,2017-04-18 00:00:00,0.9555397876712328,520808749422.0,358703371.13634884,282978.36157806,3779873.330448724,20637969895.0,2500974.8,2500974.8,2075.9657534246576,553138.0,16281137.5,16281137.5,220.20687325,1216.1867428571427
102,2017-04-19 00:00:00,0.9842131748251748,520808749422.0,318007414.47879595,250893.42365191,3702204.7003710107,20638607437.5,2444373.75,2444373.75,2168.5594405594406,566248.0,16282925.0,16282925.0,209.52935942,1217.9300875
103,2017-04-20 00:00:00,0.974164381294964,520808749422.0,362526871.1654924,280159.86952511,3598646.5269340593,21072337100.0,2456659.0,2456659.0,1939.7482014388488,491206.0,16284650.0,16284650.0,229.91787209999998,1241.686325
104,2017-04-21 00:00:00,0.9759393233532934,520808749422.0,343765582.74913234,259347.85571417,4323553.7409927165,21588070556.25,2983037.75,2983037.75,1978.167664670659,612635.0,16286737.5,16286737.5,244.38907052,1258.3614125
105,2017-04-22 00:00:00,0.9730325103448276,520808749422.0,237925578.0373707,176541.94408056,3753983.787089486,21952078835.0,2596344.0500000003,2596344.0500000003,1853.1862068965522,530089.0,16288550.0,16288550.0,180.34051775,1261.311225
106,2017-04-23 00:00:00,0.947631065359477,520808749422.0,216214543.24980596,159473.77433973,3961100.133963389,22086609057.5,2732614.9,2732614.9,1601.5620915032682,490003.0,16290462.5,16290462.5,169.67309519,1257.9881125
107,2017-04-24 00:00:00,0.9630899032258065,520808749422.0,275563451.4461593,218198.46856078,3210303.376545492,20575227796.584686,2119150.85645,2119150.85645,1795.733870967742,449880.0,16292012.5,16292012.5,187.96137981,1262.902775
108,2017-04-25 00:00:00,0.9660103243243244,520808749422.0,392344255.7174933,306659.17747446,3831652.4171672002,20846606998.605476,2615123.6212500003,2615123.6212500003,2198.560810810811,580200.0,16293862.5,16293862.5,271.62738431,1279.4146875
109,2017-04-26 00:00:00,0.9718548823529412,520808749422.0,374510235.060813,286080.06265388,3961100.133963389,21332959973.27813,2740621.5233125,2740621.5233125,2186.084967320261,606556.0,16295775.0,16295775.0,253.84367765,1309.109875
110,2017-04-27 00:00:00,0.9676179795918368,521839702599.0748,403324576.012845,299790.68872916,3814281.6336960737,21926056741.283905,2725014.34976875,2725014.34976875,2026.421768707483,554691.0,16297612.5,16297612.5,256.44731571,1345.3539125
111,2017-04-28 00:00:00,0.996674536764706,521974519553.0,422232300.3667596,317159.21835551,3528859.198521538,21699183920.794643,2501502.2312857145,2501502.2312857145,2244.6397058823527,582826.0,16299312.5,16299312.5,249.68419536,1331.2944285714286
112,2017-04-29 00:00:00,0.9715703121387282,521974519553.0,358298055.71094114,268392.2710741,4488916.480472251,21762127405.33031,3119178.52111875,3119178.52111875,1972.942196531792,634025.0,16301475.0,16301475.0,256.37648122,1334.9790375
113,2017-04-30 00:00:00,0.9718935165562914,521974519553.0,270224936.5739553,199722.12699511,3918071.610123178,22058522827.63125,2720215.54725,2720215.54725,1864.1655629139075,526652.0,16303362.5,16303362.5,199.30763935,1353.0045
114,2017-05-01 00:00:00,0.9774208933333334,521974519553.0,442436010.50857353,312196.23083799,3892124.116016402,23107339286.35547,2878277.9821875,2878277.9821875,1965.24,542847.0,16305237.5,16305237.5,227.7488656,1417.1728125
115,2017-05-02 00:00:00,0.9802381265822784,521974519553.0,459618754.8307036,316525.2120617,4099704.0688706087,23679316586.4736,3149553.4675875,3149553.4675875,2108.6139240506327,609090.0,16307212.5,16307212.5,272.67966183,1452.0762875
116,2017-05-03 00:00:00,0.9952908712121212,521974519553.0,478643852.40137583,317492.17304151,3425069.2220944343,24586863671.325005,2760373.225428572,2760373.225428572,2235.9772727272725,547221.0,16308862.5,16308862.5,247.34367708,1507.5768571428573
117,2017-05-04 00:00:00,0.9710467440476189,521974519553.0,600287612.4889325,397991.61086844,4359179.00993837,24601696289.92031,3500746.022125,3500746.022125,2111.529761904762,676230.0,16310962.5,16310962.5,307.09568071,1508.292125
118,2017-05-05 00:00:00,0.9612458682170544,521974519553.0,572492738.2915376,373364.40609694,3347226.7397741056,25012643352.80893,2779169.8169642854,2779169.8169642854,2071.2635658914733,523629.0,16312575.0,16312575.0,261.31168454,1533.3350714285714
119,2017-05-06 00:00:00,0.9649331726190477,521974519553.0,473676745.12631375,303559.11870245,4359179.00993837,25457585279.685,3610789.2028,3610789.2028,2160.845238095238,677421.0,16314675.0,16314675.0,296.57369266,1560.4102
120,2017-05-07 00:00:00,0.9648364431137724,521974519553.0,425425969.14028525,276993.75885732,4333231.515831593,25060400380.24821,3505619.688214285,3505619.688214285,1892.2814371257487,581369.0,16316762.5,16316762.5,277.03575031,1535.8684285714285
121,2017-05-08 00:00:00,0.9681441555555556,521974519553.0,718838977.0733727,438151.01403153,4670548.939219682,26773285640.515312,4062173.2011,4062173.2011,2028.3111111111111,691480.0,16319012.5,16319012.5,316.4495528,1640.619225
122,2017-05-09 00:00:00,0.9877865225806453,521974519553.0,761394965.372412,442341.02894682,4021861.586550282,28093005954.43714,3715393.610828572,3715393.610828572,2147.606451612903,621156.0,16320950.0,16320950.0,302.96153363,1721.2849714285715
123,2017-05-10 00:00:00,0.9601657905405404,555092980096.7365,733569624.8732165,416118.52430820005,4119773.00240534,28775239681.5,3665040.51375,3665040.51375,2103.9932432432433,592447.0,16322800.0,16322800.0,303.26495895,1762.88625
124,2017-05-11 00:00:00,0.9612426962962964,559970892890.0,663588561.0741874,364410.76342711,3757901.0494913575,29726737675.14922,3468076.5262812492,3468076.5262812492,2183.2814814814815,568521.0,16324487.5,16324487.5,279.58022914,1820.9905625
125,2017-05-12 00:00:00,0.9545805194805196,559970892890.0,591706179.2409666,343919.54287192,4286790.826827179,28089241688.38125,3731717.8665,3731717.8665,2062.974025974026,600568.0,16326412.5,16326412.5,322.05057537,1720.4785
126,2017-05-13 00:00:00,0.9550900253164556,559970892890.0,444311275.6910667,250751.31640067,4398136.043108403,28932596583.104843,3885820.5874125,3885820.5874125,2083.962025316456,623293.0,16328387.5,16328387.5,301.19440047,1771.9200125
127,2017-05-14 00:00:00,0.9750856585365856,559970892890.0,437151327.76401514,246099.90830126,4565153.867530242,29008025583.46875,4018027.923,4018027.923,2250.597560975609,691330.0,16330437.5,16330437.5,297.47622441,1776.3165
128,2017-05-15 00:00:00,0.9707119823529412,559970892890.0,691417744.0772772,401257.57947956,4732171.69195208,28143078402.152344,4090703.349625,4090703.349625,1936.6411764705883,636246.0,16332562.5,16332562.5,327.30377033,1723.1269375
129,2017-05-16 00:00:00,0.9739608712121212,559970892890.0,578464171.2971259,332635.73045983,3674392.1372804386,28405717823.944687,3356331.71175,3356331.71175,1772.5530303030305,453290.0,16334212.5,16334212.5,343.40900559,1739.031975
130,2017-05-17 00:00:00,0.9818819419354838,559970892890.0,937290192.5778947,518560.40861632,4314627.130897485,29527347103.759377,4241263.69915625,4241263.69915625,2048.561290322581,591515.0,16336150.0,16336150.0,485.93611219999997,1807.4850625
131,2017-05-18 00:00:00,0.9746094929577463,559970892890.0,677185578.4226928,356585.58290426,3952755.177983502,31027073784.75844,3986174.9808625,3986174.9808625,2034.5352112676055,570189.0,16337925.0,16337925.0,392.02141315,1899.0828875
132,2017-05-19 00:00:00,0.9712608170731708,559970892890.0,858596952.4902871,437720.10435873,4565153.867530242,32051195727.737804,4746879.57975,4746879.57975,1948.1829268292686,633617.0,16339975.0,16339975.0,442.811934,1961.5204875
133,2017-05-20 00:00:00,0.9672129272727272,559970892890.0,681378820.7858062,331908.79839663,4592990.171600549,33548728731.442036,4862316.831693751,4862316.831693751,2138.212121212121,646325.0,16342037.5,16342037.5,387.7538543,2052.9097875
134,2017-05-21 00:00:00,0.990363700680272,559970892890.0,545513367.8802049,266554.69422871,4091936.698335034,33448303438.292187,4331490.18988125,4331490.18988125,2218.074829931973,608719.0,16343875.0,16343875.0,352.78845637,2046.5344625
135,2017-05-22 00:00:00,0.966800397260274,559970892890.0,888560604.1045561,425013.92921845,4064100.3942647283,34173338961.43125,4499105.2965,4499105.2965,2245.671232876712,604610.0,16345700.0,16345700.0,406.63804239,2090.6623125
136,2017-05-23 00:00:00,0.9786851666666666,584152236544.9702,1026598216.6690824,448744.85299926,4976737.781652192,37399030237.9925,5668946.092425,5668946.092425,2188.75,687290.0,16347800.0,16347800.0,468.38356854,2287.7102875
137,2017-05-24 00:00:00,0.9705481688311688,595921917085.0,1071925264.3652221,450541.37638858,4562009.633181176,38899164896.69583,5524488.081,5524488.081,2198.974025974026,631835.0,16349725.0,16349725.0,472.94001691,2379.1938333333333
138,2017-05-25 00:00:00,0.9768757668711656,595921917085.0,1209302552.2768192,506576.47791631,4828620.585769686,39035030222.50714,5871333.859714285,5871333.859714285,2147.9386503067485,659055.0,16351762.5,16351762.5,498.87943053,2387.206285714285
139,2017-05-26 00:00:00,0.958775267973856,595921917085.0,946402388.9279644,427853.65763293,4532386.194004675,36173950629.23572,5119620.435857143,5119620.435857143,2178.6928104575163,641520.0,16353675.0,16353675.0,469.79624965,2211.976857142857
140,2017-05-27 00:00:00,0.9914609166666668,595921917085.0,646375171.1244526,320932.55895422,4976737.781652192,32941397092.733437,5121736.6836375,5121736.6836375,1975.6785714285716,651462.0,16355775.0,16355775.0,528.8278222,2014.0529625
141,2017-05-28 00:00:00,0.9779821393939394,595921917085.0,519142526.0767551,236729.17066887,4887867.464122688,35872423567.02,5262057.4295999985,5262057.4295999985,1867.533333333333,592662.0,16357837.5,16357837.5,421.48503001,2192.9808
142,2017-05-29 00:00:00,0.9779007417218544,595921917085.0,574153810.8480407,252272.09723391,4473139.315651673,37233600371.057495,5260813.81305,5260813.81305,2130.0529801324506,594355.0,16359725.0,16359725.0,494.90441559,2275.9307
143,2017-05-30 00:00:00,0.980603117318436,595921917085.0,894942260.9700012,399669.58091842,5302595.612593705,36637793849.62821,6132063.831414285,6132063.831414285,1943.9162011173185,634488.0,16361962.5,16361962.5,588.38790095,2239.2053428571426
144,2017-05-31 00:00:00,0.976696451219512,595921917085.0,853819146.3808602,373509.98690076,4858244.024946185,37407051147.545364,5808558.0762,5808558.0762,1961.1829268292686,614126.0,16364012.5,16364012.5,570.4198544,2285.9339142857143
145,2017-06-01 00:00:00,0.9777466411764706,595921917085.0,945504768.844997,394084.67517878,5035984.660005195,39266335456.467316,6245228.673728572,6245228.673728572,1880.6411764705883,610354.0,16366137.5,16366137.5,569.07004507,2399.242671428572
146,2017-06-02 00:00:00,0.9819886164383562,595921917085.0,726398967.4852357,296956.94054565,4325022.119769167,40038367306.688034,5437774.586957143,5437774.586957143,1859.8561643835615,534561.0,16367962.5,16367962.5,470.15193004,2446.142414285714
147,2017-06-03 00:00:00,0.9810524635416668,595921917085.0,818661057.9011427,324123.98086806,5687700.321888219,41347691234.023834,7190853.406164088,7190853.406164088,1590.208333333333,601583.0,16370362.5,16370362.5,545.64725387,2525.76515847
148,2017-06-04 00:00:00,0.9823586708074536,628336862170.7826,627567197.3942982,249413.35979832,5432357.041848144,41195730259.78571,5967104.608285715,5967104.608285715,1652.447204968944,537387.0,16372375.0,16372375.0,441.99355556,2516.173142857143
149,2017-06-05 00:00:00,0.9644301219512196,678760110082.0,796468589.2997327,295172.70586174,5533581.086106182,44183337149.245316,6586584.0163125,6586584.0163125,1767.8658536585365,576032.0,16374425.0,16374425.0,475.43804182,2698.3138125
150,2017-06-06 00:00:00,0.9900443973509934,678760110082.0,886338620.2952278,307402.77109944,5094943.560988008,47218046131.66005,6705146.001529675,6705146.001529675,1969.64238410596,617593.0,16376312.5,16376312.5,511.33813564,2883.313696637142
