id,created_at,text,fav,RT
939042220258164736,2017-12-08 08:01:26,Price of 1 BCH to USD: $1527.88 (Change: +4.24 %)Price of 1 BCH to BTC: 0.093007 Ƀ (Change: +3.86 %)#bitcoincash #bch $bch,1,0
939027141357748225,2017-12-08 07:01:31,Price of 1 BCH to USD: $1465.8 (Change: +0.18 %)Price of 1 BCH to BTC: 0.0895497 Ƀ (Change: -4.19 %)#bitcoincash #bch $bch,0,0
939012059219476480,2017-12-08 06:01:35,Price of 1 BCH to USD: $1463.14 (Change: -4.68 %)Price of 1 BCH to BTC: 0.0934652 Ƀ (Change: -1.02 %)#bitcoincash #bch $bch,0,0
938996857925115904,2017-12-08 05:01:11,Price of 1 BCH to USD: $1534.98 (Change: +9.18 %)Price of 1 BCH to BTC: 0.0944237 Ƀ (Change: +11.06 %)#bitcoincash #bch $bch,5,3
938981888261328896,2017-12-08 04:01:42,Price of 1 BCH to USD: $1405.92 (Change: +4.06 %)Price of 1 BCH to BTC: 0.0850181 Ƀ (Change: +8.38 %)#bitcoincash #bch $bch,1,0
938966825588658176,2017-12-08 03:01:51,Price of 1 BCH to USD: $1351.11 (Change: +6.65 %)Price of 1 BCH to BTC: 0.0784422 Ƀ (Change: +8.7 %)#bitcoincash #bch $bch,10,5
938951648071778304,2017-12-08 02:01:32,Price of 1 BCH to USD: $1266.85 (Change: -0.24 %)Price of 1 BCH to BTC: 0.0721672 Ƀ (Change: -0.25 %)#bitcoincash #bch $bch,0,0
938936544148295685,2017-12-08 01:01:31,Price of 1 BCH to USD: $1269.93 (Change: -4.58 %)Price of 1 BCH to BTC: 0.0723481 Ƀ (Change: -5.88 %)#bitcoincash #bch $bch,0,1
938921613915025413,2017-12-08 00:02:11,Price of 1 BCH to USD: $1330.93 (Change: -1.15 %)Price of 1 BCH to BTC: 0.0768674 Ƀ (Change: -3.05 %)#bitcoincash #bch $bch,0,0
938906312750108672,2017-12-07 23:01:23,Price of 1 BCH to USD: $1346.46 (Change: -0.18 %)Price of 1 BCH to BTC: 0.0792893 Ƀ (Change: -3.81 %)#bitcoincash #bch $bch,0,0
938890988956864512,2017-12-07 22:00:30,Price of 1 BCH to USD: $1348.87 (Change: -0.45 %)Price of 1 BCH to BTC: 0.0824275 Ƀ (Change: -2.92 %)#bitcoincash #bch $bch,0,0
938876164399157249,2017-12-07 21:01:35,Price of 1 BCH to USD: $1354.93 (Change: +0.44 %)Price of 1 BCH to BTC: 0.0849034 Ƀ (Change: -0.18 %)#bitcoincash #bch $bch,0,0
938861051138985986,2017-12-07 20:01:32,Price of 1 BCH to USD: $1348.95 (Change: -0.51 %)Price of 1 BCH to BTC: 0.0850528 Ƀ (Change: +2.79 %)#bitcoincash #bch $bch,1,0
938845736187416576,2017-12-07 19:00:41,Price of 1 BCH to USD: $1355.91 (Change: -0.32 %)Price of 1 BCH to BTC: 0.0827434 Ƀ (Change: -2.47 %)#bitcoincash #bch $bch,0,0
938830922597707776,2017-12-07 18:01:49,Price of 1 BCH to USD: $1360.24 (Change: +0.03 %)Price of 1 BCH to BTC: 0.0848404 Ƀ (Change: -1.88 %)#bitcoincash #bch $bch,0,0
938815809685729280,2017-12-07 17:01:46,Price of 1 BCH to USD: $1359.81 (Change: +2.1 %)Price of 1 BCH to BTC: 0.0864622 Ƀ (Change: +3.86 %)#bitcoincash #bch $bch,1,0
938800439969177600,2017-12-07 16:00:41,Price of 1 BCH to USD: $1331.79 (Change: -1.1 %)Price of 1 BCH to BTC: 0.0832452 Ƀ (Change: -4.52 %)#bitcoincash #bch $bch,0,0
938785586860740608,2017-12-07 15:01:40,Price of 1 BCH to USD: $1346.59 (Change: -1.21 %)Price of 1 BCH to BTC: 0.0871866 Ƀ (Change: -3.05 %)#bitcoincash #bch $bch,0,0
938770344130875392,2017-12-07 14:01:06,Price of 1 BCH to USD: $1363.12 (Change: +0.45 %)Price of 1 BCH to BTC: 0.0899331 Ƀ (Change: -1.92 %)#bitcoincash #bch $bch,0,0
938755363641446400,2017-12-07 13:01:34,Price of 1 BCH to USD: $1357.0 (Change: -2.9 %)Price of 1 BCH to BTC: 0.0916904 Ƀ (Change: -3.06 %)#bitcoincash #bch $bch,0,0
938740298812928000,2017-12-07 12:01:42,Price of 1 BCH to USD: $1397.59 (Change: +4.87 %)Price of 1 BCH to BTC: 0.0945877 Ƀ (Change: +6.9 %)#bitcoincash #bch $bch,1,0
938725108092456961,2017-12-07 11:01:21,Price of 1 BCH to USD: $1332.68 (Change: -1.37 %)Price of 1 BCH to BTC: 0.0884846 Ƀ (Change: -3.46 %)#bitcoincash #bch $bch,0,0
938710041548460032,2017-12-07 10:01:28,Price of 1 BCH to USD: $1351.15 (Change: -1.11 %)Price of 1 BCH to BTC: 0.0916563 Ƀ (Change: -1.67 %)#bitcoincash #bch $bch,0,0
938694976556421121,2017-12-07 09:01:37,Price of 1 BCH to USD: $1366.35 (Change: -0.03 %)Price of 1 BCH to BTC: 0.0932129 Ƀ (Change: -2.43 %)#bitcoincash #bch $bch,0,0
938679920934440960,2017-12-07 08:01:47,Price of 1 BCH to USD: $1366.75 (Change: -2.33 %)Price of 1 BCH to BTC: 0.0955388 Ƀ (Change: -2.47 %)#bitcoincash #bch $bch,1,0
938664860019290112,2017-12-07 07:01:56,Price of 1 BCH to USD: $1399.39 (Change: -0.24 %)Price of 1 BCH to BTC: 0.0979628 Ƀ (Change: -0.14 %)#bitcoincash #bch $bch,0,0
938649990867705856,2017-12-07 06:02:51,Price of 1 BCH to USD: $1402.75 (Change: -0.29 %)Price of 1 BCH to BTC: 0.0981039 Ƀ (Change: -1.1 %)#bitcoincash #bch $bch,0,0
938634675442081792,2017-12-07 05:02:00,Price of 1 BCH to USD: $1406.9 (Change: +1.08 %)Price of 1 BCH to BTC: 0.0991958 Ƀ (Change: -1.23 %)#bitcoincash #bch $bch,1,0
938619434213756928,2017-12-07 04:01:26,Price of 1 BCH to USD: $1391.87 (Change: -1.06 %)Price of 1 BCH to BTC: 0.10043 Ƀ (Change: -1.43 %)#bitcoincash #bch $bch,0,0
938604360518561792,2017-12-07 03:01:32,Price of 1 BCH to USD: $1406.79 (Change: +0.44 %)Price of 1 BCH to BTC: 0.101884 Ƀ (Change: +2.65 %)#bitcoincash #bch $bch,1,0
938589255537917953,2017-12-07 02:01:31,Price of 1 BCH to USD: $1400.58 (Change: +1.57 %)Price of 1 BCH to BTC: 0.099256 Ƀ (Change: +2.17 %)#bitcoincash #bch $bch,1,0
938574244329508865,2017-12-07 01:01:52,Price of 1 BCH to USD: $1378.97 (Change: -3.58 %)Price of 1 BCH to BTC: 0.0971502 Ƀ (Change: -6.53 %)#bitcoincash #bch $bch,0,0
938559463979659265,2017-12-07 00:03:08,Price of 1 BCH to USD: $1430.1 (Change: +2.43 %)Price of 1 BCH to BTC: 0.103935 Ƀ (Change: +2.06 %)#bitcoincash #bch $bch,1,1
938543850213265408,2017-12-06 23:01:05,Price of 1 BCH to USD: $1396.16 (Change: -2.16 %)Price of 1 BCH to BTC: 0.101835 Ƀ (Change: -5.59 %)#bitcoincash #bch $bch,0,0
938528787926605825,2017-12-06 22:01:14,Price of 1 BCH to USD: $1427.04 (Change: -1.46 %)Price of 1 BCH to BTC: 0.107869 Ƀ (Change: -1.73 %)#bitcoincash #bch $bch,0,0
938513657121660928,2017-12-06 21:01:07,Price of 1 BCH to USD: $1448.2 (Change: -0.99 %)Price of 1 BCH to BTC: 0.109772 Ƀ (Change: -2.2 %)#bitcoincash #bch $bch,1,0
938498409983508481,2017-12-06 20:00:32,Price of 1 BCH to USD: $1462.7 (Change: -1.04 %)Price of 1 BCH to BTC: 0.112247 Ƀ (Change: -2.83 %)#bitcoincash #bch $bch,0,0
938483518086115328,2017-12-06 19:01:21,Price of 1 BCH to USD: $1478.14 (Change: -1.11 %)Price of 1 BCH to BTC: 0.115522 Ƀ (Change: -1.62 %)#bitcoincash #bch $bch,0,0
938468378582405120,2017-12-06 18:01:12,Price of 1 BCH to USD: $1494.77 (Change: -2.06 %)Price of 1 BCH to BTC: 0.11743 Ƀ (Change: -2.51 %)#bitcoincash #bch $bch,0,0
938453219780546562,2017-12-06 17:00:57,Price of 1 BCH to USD: $1526.15 (Change: +3.0 %)Price of 1 BCH to BTC: 0.120459 Ƀ (Change: +2.71 %)#bitcoincash #bch $bch,1,0
938438153970552832,2017-12-06 16:01:05,Price of 1 BCH to USD: $1481.69 (Change: +0.01 %)Price of 1 BCH to BTC: 0.11728 Ƀ (Change: +1.61 %)#bitcoincash #bch $bch,2,0
938423011245477888,2017-12-06 15:00:55,Price of 1 BCH to USD: $1481.51 (Change: +0.92 %)Price of 1 BCH to BTC: 0.115427 Ƀ (Change: -0.26 %)#bitcoincash #bch $bch,0,0
938407970941042688,2017-12-06 14:01:09,Price of 1 BCH to USD: $1468.06 (Change: -0.1 %)Price of 1 BCH to BTC: 0.115733 Ƀ (Change: +0.32 %)#bitcoincash #bch $bch,1,0
938392841927184387,2017-12-06 13:01:02,Price of 1 BCH to USD: $1469.54 (Change: -0.97 %)Price of 1 BCH to BTC: 0.115367 Ƀ (Change: -1.24 %)#bitcoincash #bch $bch,0,0
938377946066227200,2017-12-06 12:01:51,Price of 1 BCH to USD: $1484.0 (Change: +0.32 %)Price of 1 BCH to BTC: 0.11682 Ƀ (Change: +0.98 %)#bitcoincash #bch $bch,1,0
938362550152024064,2017-12-06 11:00:40,Price of 1 BCH to USD: $1479.22 (Change: -0.45 %)Price of 1 BCH to BTC: 0.115686 Ƀ (Change: -1.84 %)#bitcoincash #bch $bch,0,0
938347623005728768,2017-12-06 10:01:21,Price of 1 BCH to USD: $1485.86 (Change: -1.04 %)Price of 1 BCH to BTC: 0.117851 Ƀ (Change: -2.05 %)#bitcoincash #bch $bch,1,1
938332614267670533,2017-12-06 09:01:43,Price of 1 BCH to USD: $1501.5 (Change: +1.45 %)Price of 1 BCH to BTC: 0.120315 Ƀ (Change: +0.85 %)#bitcoincash #bch $bch,1,0
938317528643850241,2017-12-06 08:01:46,Price of 1 BCH to USD: $1480.08 (Change: +0.11 %)Price of 1 BCH to BTC: 0.1193 Ƀ (Change: +0.08 %)#bitcoincash #bch $bch,1,0
938302329081729026,2017-12-06 07:01:22,Price of 1 BCH to USD: $1478.52 (Change: -1.46 %)Price of 1 BCH to BTC: 0.119201 Ƀ (Change: -2.61 %)#bitcoincash #bch $bch,0,0
938287444830679040,2017-12-06 06:02:14,Price of 1 BCH to USD: $1500.48 (Change: -0.34 %)Price of 1 BCH to BTC: 0.122392 Ƀ (Change: -0.56 %)#bitcoincash #bch $bch,0,0
938272137919557633,2017-12-06 05:01:24,Price of 1 BCH to USD: $1505.55 (Change: -1.14 %)Price of 1 BCH to BTC: 0.123087 Ƀ (Change: -0.62 %)#bitcoincash #bch $bch,0,0
938257089973161985,2017-12-06 04:01:36,Price of 1 BCH to USD: $1522.89 (Change: +2.19 %)Price of 1 BCH to BTC: 0.123852 Ƀ (Change: +0.98 %)#bitcoincash #bch $bch,1,0
938241954181197824,2017-12-06 03:01:28,Price of 1 BCH to USD: $1490.2 (Change: +0.08 %)Price of 1 BCH to BTC: 0.122652 Ƀ (Change: -2.17 %)#bitcoincash #bch $bch,0,0
938226611580743685,2017-12-06 02:00:30,Price of 1 BCH to USD: $1489.0 (Change: -0.46 %)Price of 1 BCH to BTC: 0.125377 Ƀ (Change: -0.93 %)#bitcoincash #bch $bch,0,0
938211753615294465,2017-12-06 01:01:27,Price of 1 BCH to USD: $1495.86 (Change: -0.4 %)Price of 1 BCH to BTC: 0.126548 Ƀ (Change: -1.19 %)#bitcoincash #bch $bch,0,0
938196853027430400,2017-12-06 00:02:15,Price of 1 BCH to USD: $1501.85 (Change: -1.12 %)Price of 1 BCH to BTC: 0.12807 Ƀ (Change: -0.94 %)#bitcoincash #bch $bch,0,0
938181347742502913,2017-12-05 23:00:38,Price of 1 BCH to USD: $1518.87 (Change: -1.05 %)Price of 1 BCH to BTC: 0.129291 Ƀ (Change: -0.68 %)#bitcoincash #bch $bch,2,0
938166433044934657,2017-12-05 22:01:22,Price of 1 BCH to USD: $1535.06 (Change: -0.44 %)Price of 1 BCH to BTC: 0.130171 Ƀ (Change: -0.58 %)#bitcoincash #bch $bch,0,0
938151229724811264,2017-12-05 21:00:57,Price of 1 BCH to USD: $1541.83 (Change: +0.24 %)Price of 1 BCH to BTC: 0.130924 Ƀ (Change: -0.24 %)#bitcoincash #bch $bch,2,0
938136150493016066,2017-12-05 20:01:02,Price of 1 BCH to USD: $1538.07 (Change: -0.68 %)Price of 1 BCH to BTC: 0.131243 Ƀ (Change: -0.64 %)#bitcoincash #bch $bch,0,0
938120932631240704,2017-12-05 19:00:34,Price of 1 BCH to USD: $1548.56 (Change: +0.81 %)Price of 1 BCH to BTC: 0.132086 Ƀ (Change: +1.21 %)#bitcoincash #bch $bch,1,0
938105799519457280,2017-12-05 18:00:26,Price of 1 BCH to USD: $1536.14 (Change: +0.54 %)Price of 1 BCH to BTC: 0.13051 Ƀ (Change: -0.83 %)#bitcoincash #bch $bch,2,1
938090730601447427,2017-12-05 17:00:33,Price of 1 BCH to USD: $1527.94 (Change: -0.86 %)Price of 1 BCH to BTC: 0.131603 Ƀ (Change: +1.12 %)#bitcoincash #bch $bch,1,0
938075610982776832,2017-12-05 16:00:28,Price of 1 BCH to USD: $1541.13 (Change: -0.19 %)Price of 1 BCH to BTC: 0.130151 Ƀ (Change: -0.53 %)#bitcoincash #bch $bch,1,0
938060622062850048,2017-12-05 15:00:55,Price of 1 BCH to USD: $1543.99 (Change: -0.63 %)Price of 1 BCH to BTC: 0.130838 Ƀ (Change: -0.46 %)#bitcoincash #bch $bch,0,0
938045547772022784,2017-12-05 14:01:01,Price of 1 BCH to USD: $1553.72 (Change: +0.02 %)Price of 1 BCH to BTC: 0.131448 Ƀ (Change: -0.62 %)#bitcoincash #bch $bch,0,0
938030387481268224,2017-12-05 13:00:46,Price of 1 BCH to USD: $1553.39 (Change: -1.38 %)Price of 1 BCH to BTC: 0.132274 Ƀ (Change: -1.49 %)#bitcoincash #bch $bch,0,0
938015332412911616,2017-12-05 12:00:57,Price of 1 BCH to USD: $1575.1 (Change: -1.07 %)Price of 1 BCH to BTC: 0.134281 Ƀ (Change: -1.31 %)#bitcoincash #bch $bch,0,0
938000245497188352,2017-12-05 11:01:00,Price of 1 BCH to USD: $1592.13 (Change: +0.04 %)Price of 1 BCH to BTC: 0.136065 Ƀ (Change: +0.25 %)#bitcoincash #bch $bch,1,0
937985298436427777,2017-12-05 10:01:36,Price of 1 BCH to USD: $1591.56 (Change: -1.95 %)Price of 1 BCH to BTC: 0.135727 Ƀ (Change: -0.97 %)#bitcoincash #bch $bch,0,0
937970433109962752,2017-12-05 09:02:32,Price of 1 BCH to USD: $1623.16 (Change: +3.8 %)Price of 1 BCH to BTC: 0.137058 Ƀ (Change: +3.11 %)#bitcoincash #bch $bch,3,1
937955087216988160,2017-12-05 08:01:33,Price of 1 BCH to USD: $1563.68 (Change: +1.3 %)Price of 1 BCH to BTC: 0.132918 Ƀ (Change: +0.08 %)#bitcoincash #bch $bch,1,0
937940014901661696,2017-12-05 07:01:40,Price of 1 BCH to USD: $1543.59 (Change: +0.36 %)Price of 1 BCH to BTC: 0.132818 Ƀ (Change: -0.25 %)#bitcoincash #bch $bch,1,0
937925117040103424,2017-12-05 06:02:28,Price of 1 BCH to USD: $1538.11 (Change: -0.17 %)Price of 1 BCH to BTC: 0.133145 Ƀ (Change: -0.48 %)#bitcoincash #bch $bch,0,0
937909849437982720,2017-12-05 05:01:48,Price of 1 BCH to USD: $1540.68 (Change: -0.38 %)Price of 1 BCH to BTC: 0.13379 Ƀ (Change: +0.2 %)#bitcoincash #bch $bch,1,0
937894619609817088,2017-12-05 04:01:17,Price of 1 BCH to USD: $1546.59 (Change: +0.01 %)Price of 1 BCH to BTC: 0.133517 Ƀ (Change: -0.46 %)#bitcoincash #bch $bch,0,0
937879572049166336,2017-12-05 03:01:29,Price of 1 BCH to USD: $1546.38 (Change: -0.63 %)Price of 1 BCH to BTC: 0.134134 Ƀ (Change: -0.42 %)#bitcoincash #bch $bch,1,0
937864377218330627,2017-12-05 02:01:06,Price of 1 BCH to USD: $1556.22 (Change: -0.71 %)Price of 1 BCH to BTC: 0.134706 Ƀ (Change: +0.07 %)#bitcoincash #bch $bch,2,0
937849445718351872,2017-12-05 01:01:46,Price of 1 BCH to USD: $1567.34 (Change: -0.61 %)Price of 1 BCH to BTC: 0.134617 Ƀ (Change: -0.69 %)#bitcoincash #bch $bch,0,0
937834613182955525,2017-12-05 00:02:50,Price of 1 BCH to USD: $1576.92 (Change: +1.87 %)Price of 1 BCH to BTC: 0.135551 Ƀ (Change: +0.66 %)#bitcoincash #bch $bch,3,1
937819212642480128,2017-12-04 23:01:38,Price of 1 BCH to USD: $1548.04 (Change: -0.0 %)Price of 1 BCH to BTC: 0.134663 Ƀ (Change: +0.5 %)#bitcoincash #bch $bch,3,0
937804160564592645,2017-12-04 22:01:50,Price of 1 BCH to USD: $1548.07 (Change: +0.03 %)Price of 1 BCH to BTC: 0.133993 Ƀ (Change: -0.33 %)#bitcoincash #bch $bch,2,0
937788771323596806,2017-12-04 21:00:41,Price of 1 BCH to USD: $1547.54 (Change: +0.95 %)Price of 1 BCH to BTC: 0.134443 Ƀ (Change: -1.38 %)#bitcoincash #bch $bch,0,0
937773762136739840,2017-12-04 20:01:02,Price of 1 BCH to USD: $1532.98 (Change: +1.33 %)Price of 1 BCH to BTC: 0.13632 Ƀ (Change: +0.78 %)#bitcoincash #bch $bch,2,1
937758760323502080,2017-12-04 19:01:25,Price of 1 BCH to USD: $1512.89 (Change: -1.84 %)Price of 1 BCH to BTC: 0.13527 Ƀ (Change: -0.36 %)#bitcoincash #bch $bch,0,0
937743559440125952,2017-12-04 18:01:01,Price of 1 BCH to USD: $1541.3 (Change: -0.34 %)Price of 1 BCH to BTC: 0.135755 Ƀ (Change: -1.03 %)#bitcoincash #bch $bch,1,0
937728383714299904,2017-12-04 17:00:43,Price of 1 BCH to USD: $1546.59 (Change: +1.31 %)Price of 1 BCH to BTC: 0.137165 Ƀ (Change: +2.01 %)#bitcoincash #bch $bch,1,0
937713348342435840,2017-12-04 16:00:58,Price of 1 BCH to USD: $1526.63 (Change: -0.74 %)Price of 1 BCH to BTC: 0.134457 Ƀ (Change: -0.05 %)#bitcoincash #bch $bch,0,0
937698202605809665,2017-12-04 15:00:47,Price of 1 BCH to USD: $1537.97 (Change: +0.6 %)Price of 1 BCH to BTC: 0.13452 Ƀ (Change: -1.14 %)#bitcoincash #bch $bch,1,0
937683023981699073,2017-12-04 14:00:28,Price of 1 BCH to USD: $1528.82 (Change: +0.14 %)Price of 1 BCH to BTC: 0.136069 Ƀ (Change: -0.09 %)#bitcoincash #bch $bch,1,0
937668045606092800,2017-12-04 13:00:57,Price of 1 BCH to USD: $1526.67 (Change: +0.38 %)Price of 1 BCH to BTC: 0.136191 Ƀ (Change: +0.11 %)#bitcoincash #bch $bch,1,0
937653114630533120,2017-12-04 12:01:37,Price of 1 BCH to USD: $1520.9 (Change: -1.55 %)Price of 1 BCH to BTC: 0.136037 Ƀ (Change: -0.15 %)#bitcoincash #bch $bch,0,0
937637858000633857,2017-12-04 11:01:00,Price of 1 BCH to USD: $1544.87 (Change: -1.18 %)Price of 1 BCH to BTC: 0.136241 Ƀ (Change: +0.04 %)#bitcoincash #bch $bch,0,0
937622947350577152,2017-12-04 10:01:45,Price of 1 BCH to USD: $1563.39 (Change: -0.49 %)Price of 1 BCH to BTC: 0.13619 Ƀ (Change: -0.02 %)#bitcoincash #bch $bch,0,0
937607917045452800,2017-12-04 09:02:01,Price of 1 BCH to USD: $1571.08 (Change: -0.56 %)Price of 1 BCH to BTC: 0.136223 Ƀ (Change: -0.24 %)#bitcoincash #bch $bch,0,0
937592768750346240,2017-12-04 08:01:50,Price of 1 BCH to USD: $1579.89 (Change: +0.5 %)Price of 1 BCH to BTC: 0.136553 Ƀ (Change: -0.76 %)#bitcoincash #bch $bch,0,0
937577843940384768,2017-12-04 07:02:32,Price of 1 BCH to USD: $1572.03 (Change: +0.09 %)Price of 1 BCH to BTC: 0.137597 Ƀ (Change: +0.49 %)#bitcoincash #bch $bch,1,0
937562749130952704,2017-12-04 06:02:33,Price of 1 BCH to USD: $1570.67 (Change: -0.11 %)Price of 1 BCH to BTC: 0.136932 Ƀ (Change: -0.22 %)#bitcoincash #bch $bch,0,0
937547428437381120,2017-12-04 05:01:40,Price of 1 BCH to USD: $1572.42 (Change: -0.33 %)Price of 1 BCH to BTC: 0.137231 Ƀ (Change: -1.05 %)#bitcoincash #bch $bch,0,0
937532272194080768,2017-12-04 04:01:26,Price of 1 BCH to USD: $1577.69 (Change: +0.88 %)Price of 1 BCH to BTC: 0.138683 Ƀ (Change: +0.5 %)#bitcoincash #bch $bch,3,2
937517204760915969,2017-12-04 03:01:34,Price of 1 BCH to USD: $1563.89 (Change: +0.01 %)Price of 1 BCH to BTC: 0.137989 Ƀ (Change: +0.51 %)#bitcoincash #bch $bch,2,1
937502021736894466,2017-12-04 02:01:14,Price of 1 BCH to USD: $1563.73 (Change: +0.47 %)Price of 1 BCH to BTC: 0.13729 Ƀ (Change: -0.79 %)#bitcoincash #bch $bch,0,0
937487040391901186,2017-12-04 01:01:42,Price of 1 BCH to USD: $1556.43 (Change: -0.22 %)Price of 1 BCH to BTC: 0.138385 Ƀ (Change: -0.6 %)#bitcoincash #bch $bch,0,0
937471987760365568,2017-12-04 00:01:53,Price of 1 BCH to USD: $1559.93 (Change: +0.01 %)Price of 1 BCH to BTC: 0.139222 Ƀ (Change: -1.11 %)#bitcoincash #bch $bch,0,0
937456632795189250,2017-12-03 23:00:53,Price of 1 BCH to USD: $1559.76 (Change: -0.22 %)Price of 1 BCH to BTC: 0.140782 Ƀ (Change: -1.57 %)#bitcoincash #bch $bch,1,0
937441459514601472,2017-12-03 22:00:35,Price of 1 BCH to USD: $1563.24 (Change: -2.78 %)Price of 1 BCH to BTC: 0.143021 Ƀ (Change: +2.22 %)#bitcoincash #bch $bch,1,0
937426493570994176,2017-12-03 21:01:07,Price of 1 BCH to USD: $1607.93 (Change: -1.96 %)Price of 1 BCH to BTC: 0.13992 Ƀ (Change: -0.04 %)#bitcoincash #bch $bch,2,0
937411461105836032,2017-12-03 20:01:23,Price of 1 BCH to USD: $1640.04 (Change: +1.19 %)Price of 1 BCH to BTC: 0.139975 Ƀ (Change: +1.19 %)#bitcoincash #bch $bch,2,0
937396233999699968,2017-12-03 19:00:52,Price of 1 BCH to USD: $1620.83 (Change: -0.02 %)Price of 1 BCH to BTC: 0.138326 Ƀ (Change: -0.16 %)#bitcoincash #bch $bch,0,0
937381194987171840,2017-12-03 18:01:07,Price of 1 BCH to USD: $1621.23 (Change: +0.72 %)Price of 1 BCH to BTC: 0.138547 Ƀ (Change: +0.66 %)#bitcoincash #bch $bch,8,1
937366224434073600,2017-12-03 17:01:37,Price of 1 BCH to USD: $1609.71 (Change: -0.02 %)Price of 1 BCH to BTC: 0.137637 Ƀ (Change: +0.62 %)#bitcoincash #bch $bch,1,0
937350965895811072,2017-12-03 16:01:00,Price of 1 BCH to USD: $1610.05 (Change: -0.42 %)Price of 1 BCH to BTC: 0.136792 Ƀ (Change: -1.41 %)#bitcoincash #bch $bch,1,0
937335875175895040,2017-12-03 15:01:02,Price of 1 BCH to USD: $1616.81 (Change: -0.13 %)Price of 1 BCH to BTC: 0.138752 Ƀ (Change: +0.25 %)#bitcoincash #bch $bch,1,0
937320638959714304,2017-12-03 14:00:29,Price of 1 BCH to USD: $1618.87 (Change: -0.38 %)Price of 1 BCH to BTC: 0.138406 Ƀ (Change: -0.44 %)#bitcoincash #bch $bch,1,0
937305820181794816,2017-12-03 13:01:36,Price of 1 BCH to USD: $1625.03 (Change: +1.43 %)Price of 1 BCH to BTC: 0.139022 Ƀ (Change: +0.92 %)#bitcoincash #bch $bch,1,0
937290650718035971,2017-12-03 12:01:19,Price of 1 BCH to USD: $1602.1 (Change: +0.03 %)Price of 1 BCH to BTC: 0.137758 Ƀ (Change: -4.17 %)#bitcoincash #bch $bch,0,0
937275615077715968,2017-12-03 11:01:35,Price of 1 BCH to USD: $1601.69 (Change: -1.66 %)Price of 1 BCH to BTC: 0.143756 Ƀ (Change: -1.75 %)#bitcoincash #bch $bch,1,0
937260527906115584,2017-12-03 10:01:37,Price of 1 BCH to USD: $1628.79 (Change: +1.0 %)Price of 1 BCH to BTC: 0.14632 Ƀ (Change: +1.21 %)#bitcoincash #bch $bch,1,0
937245435386789889,2017-12-03 09:01:39,Price of 1 BCH to USD: $1612.72 (Change: +1.12 %)Price of 1 BCH to BTC: 0.144573 Ƀ (Change: +1.44 %)#bitcoincash #bch $bch,1,0
937230248055377920,2017-12-03 08:01:18,Price of 1 BCH to USD: $1594.92 (Change: -0.5 %)Price of 1 BCH to BTC: 0.142524 Ƀ (Change: -1.22 %)#bitcoincash #bch $bch,0,0
937215368292110336,2017-12-03 07:02:11,Price of 1 BCH to USD: $1602.96 (Change: +0.01 %)Price of 1 BCH to BTC: 0.144287 Ƀ (Change: -0.34 %)#bitcoincash #bch $bch,0,0
937200297201602560,2017-12-03 06:02:17,Price of 1 BCH to USD: $1602.74 (Change: +2.99 %)Price of 1 BCH to BTC: 0.144776 Ƀ (Change: +3.58 %)#bitcoincash #bch $bch,2,0
937185080203730946,2017-12-03 05:01:49,Price of 1 BCH to USD: $1556.27 (Change: +8.74 %)Price of 1 BCH to BTC: 0.139778 Ƀ (Change: +7.25 %)#bitcoincash #bch $bch,3,1
937170127233191936,2017-12-03 04:02:24,Price of 1 BCH to USD: $1431.13 (Change: +0.15 %)Price of 1 BCH to BTC: 0.130331 Ƀ (Change: -0.07 %)#bitcoincash #bch $bch,2,1
937155003617292288,2017-12-03 03:02:19,Price of 1 BCH to USD: $1428.98 (Change: +0.19 %)Price of 1 BCH to BTC: 0.130425 Ƀ (Change: -0.04 %)#bitcoincash #bch $bch,0,0
937139866630057985,2017-12-03 02:02:10,Price of 1 BCH to USD: $1426.29 (Change: -0.31 %)Price of 1 BCH to BTC: 0.130472 Ƀ (Change: -0.71 %)#bitcoincash #bch $bch,0,0
937124821435080704,2017-12-03 01:02:23,Price of 1 BCH to USD: $1430.74 (Change: -0.32 %)Price of 1 BCH to BTC: 0.131405 Ƀ (Change: +0.08 %)#bitcoincash #bch $bch,0,0
937111474098593792,2017-12-03 00:09:20,Price of 1 BCH to USD: $1435.36 (Change: -0.87 %)Price of 1 BCH to BTC: 0.131303 Ƀ (Change: -0.28 %)#bitcoincash #bch $bch,0,0
937094371274567682,2017-12-02 23:01:23,Price of 1 BCH to USD: $1447.89 (Change: -0.63 %)Price of 1 BCH to BTC: 0.131678 Ƀ (Change: -0.17 %)#bitcoincash #bch $bch,0,0
937079280177205248,2017-12-02 22:01:25,Price of 1 BCH to USD: $1457.11 (Change: +0.68 %)Price of 1 BCH to BTC: 0.131903 Ƀ (Change: -0.35 %)#bitcoincash #bch $bch,1,1
937064205177556994,2017-12-02 21:01:30,Price of 1 BCH to USD: $1447.28 (Change: +0.12 %)Price of 1 BCH to BTC: 0.132367 Ƀ (Change: -0.12 %)#bitcoincash #bch $bch,1,1
937049023944503296,2017-12-02 20:01:11,Price of 1 BCH to USD: $1445.48 (Change: -0.46 %)Price of 1 BCH to BTC: 0.132526 Ƀ (Change: +0.1 %)#bitcoincash #bch $bch,2,0
937033848940040193,2017-12-02 19:00:53,Price of 1 BCH to USD: $1452.14 (Change: +0.43 %)Price of 1 BCH to BTC: 0.132397 Ƀ (Change: -0.09 %)#bitcoincash #bch $bch,3,1
