2017-01-07 00:00:00,317688400354
2017-01-08 00:00:00,317688400354
2017-01-09 00:00:00,317688400354
2017-01-10 00:00:00,319489481520.34375
2017-01-11 00:00:00,336899932795
2017-01-12 00:00:00,336899932795
2017-01-13 00:00:00,336899932795
2017-01-14 00:00:00,336899932795
2017-01-15 00:00:00,336899932795
2017-01-16 00:00:00,336899932795
2017-01-17 00:00:00,336899932795
2017-01-18 00:00:00,336899932795
2017-01-19 00:00:00,336899932795
2017-01-20 00:00:00,336899932795
2017-01-21 00:00:00,336899932795
2017-01-22 00:00:00,339477557142.08044
2017-01-23 00:00:00,392963262344
2017-01-24 00:00:00,392963262344
2017-01-25 00:00:00,392963262344
2017-01-26 00:00:00,392963262344
2017-01-27 00:00:00,392963262344
2017-01-28 00:00:00,392963262344
2017-01-29 00:00:00,392963262344
2017-01-30 00:00:00,392963262344
2017-01-31 00:00:00,392963262344
2017-02-01 00:00:00,392963262344
2017-02-02 00:00:00,392963262344
2017-02-03 00:00:00,392963262344
2017-02-04 00:00:00,393567551403.4276
2017-02-05 00:00:00,422170566883
2017-02-06 00:00:00,422170566883
2017-02-07 00:00:00,422170566883
2017-02-08 00:00:00,422170566883
2017-02-09 00:00:00,422170566883
2017-02-10 00:00:00,422170566883
2017-02-11 00:00:00,422170566883
2017-02-12 00:00:00,422170566883
2017-02-13 00:00:00,422170566883
2017-02-14 00:00:00,422170566883
2017-02-15 00:00:00,422170566883
2017-02-16 00:00:00,422170566883
2017-02-17 00:00:00,422170566883
2017-02-18 00:00:00,432944392642.6316
2017-02-19 00:00:00,440779902286
2017-02-20 00:00:00,440779902286
2017-02-21 00:00:00,440779902286
2017-02-22 00:00:00,440779902286
2017-02-23 00:00:00,440779902286
2017-02-24 00:00:00,440779902286
2017-02-25 00:00:00,440779902286
2017-02-26 00:00:00,440779902286
2017-02-27 00:00:00,440779902286
2017-02-28 00:00:00,440779902286
2017-03-01 00:00:00,440779902286
2017-03-02 00:00:00,440779902286
2017-03-03 00:00:00,445545600358.4768
2017-03-04 00:00:00,460769358090
2017-03-05 00:00:00,460769358090
2017-03-06 00:00:00,460769358090
2017-03-07 00:00:00,460769358090
2017-03-08 00:00:00,460769358090
2017-03-09 00:00:00,460769358090
2017-03-10 00:00:00,460769358090
2017-03-11 00:00:00,460769358090
2017-03-12 00:00:00,460769358090
2017-03-13 00:00:00,460769358090
2017-03-14 00:00:00,460769358090
2017-03-15 00:00:00,460769358090
2017-03-16 00:00:00,460769358090
2017-03-17 00:00:00,469886043903.4675
2017-03-18 00:00:00,475705205061
2017-03-19 00:00:00,475705205061
2017-03-20 00:00:00,475705205061
2017-03-21 00:00:00,475705205061
2017-03-22 00:00:00,475705205061
2017-03-23 00:00:00,475705205061
2017-03-24 00:00:00,475705205061
2017-03-25 00:00:00,475705205061
2017-03-26 00:00:00,475705205061
2017-03-27 00:00:00,475705205061
2017-03-28 00:00:00,475705205061
2017-03-29 00:00:00,475705205061
2017-03-30 00:00:00,482855238676.8232
2017-03-31 00:00:00,499635929816
2017-04-01 00:00:00,499635929816
2017-04-02 00:00:00,499635929816
2017-04-03 00:00:00,499635929816
2017-04-04 00:00:00,499635929816
2017-04-05 00:00:00,499635929816
2017-04-06 00:00:00,499635929816
2017-04-07 00:00:00,499635929816
2017-04-08 00:00:00,499635929816
2017-04-09 00:00:00,499635929816
2017-04-10 00:00:00,499635929816
2017-04-11 00:00:00,499635929816
2017-04-12 00:00:00,499635929816
2017-04-13 00:00:00,517807877351.8583
2017-04-14 00:00:00,520808749422
2017-04-15 00:00:00,520808749422
2017-04-16 00:00:00,520808749422
2017-04-17 00:00:00,520808749422
2017-04-18 00:00:00,520808749422
2017-04-19 00:00:00,520808749422
2017-04-20 00:00:00,520808749422
2017-04-21 00:00:00,520808749422
2017-04-22 00:00:00,520808749422
2017-04-23 00:00:00,520808749422
2017-04-24 00:00:00,520808749422
2017-04-25 00:00:00,520808749422
2017-04-26 00:00:00,520808749422
2017-04-27 00:00:00,521839702599.0748
