2017-01-07 00:00:00,2195140.269532626
2017-01-08 00:00:00,2637326.7986471113
2017-01-09 00:00:00,2147763.1414132165
2017-01-10 00:00:00,2679581.839590968
2017-01-11 00:00:00,2562350.1341088633
2017-01-12 00:00:00,2897297.8640577346
2017-01-13 00:00:00,2528855.3611139767
2017-01-14 00:00:00,2880550.47756029
2017-01-15 00:00:00,2796813.5450730724
2017-01-16 00:00:00,2830308.3180679604
2017-01-17 00:00:00,2646087.0665960805
2017-01-18 00:00:00,2528855.3611139767
2017-01-19 00:00:00,2914045.250555178
2017-01-20 00:00:00,3165256.0480168313
2017-01-21 00:00:00,3031276.9560372834
2017-01-22 00:00:00,3398969.8922646875
2017-01-23 00:00:00,2715269.0518666185
2017-01-24 00:00:00,2910612.149123209
2017-01-25 00:00:00,2930146.458848869
2017-01-26 00:00:00,3066886.6269284827
2017-01-27 00:00:00,3320832.65336205
2017-01-28 00:00:00,2969215.0783001864
2017-01-29 00:00:00,3262229.7241850733
2017-01-30 00:00:00,2852009.2199462317
2017-01-31 00:00:00,2832474.9102205737
2017-02-01 00:00:00,3750587.467326551
2017-02-02 00:00:00,3066886.6269284827
2017-02-03 00:00:00,2910612.149123209
2017-02-04 00:00:00,3043000.842869891
2017-02-05 00:00:00,3336807.8208021554
2017-02-06 00:00:00,2623276.58868094
2017-02-07 00:00:00,3168918.1191265755
2017-02-08 00:00:00,3063987.0555793378
2017-02-09 00:00:00,3546669.9478966305
2017-02-10 00:00:00,3105959.480998233
2017-02-11 00:00:00,2917083.566613205
2017-02-12 00:00:00,2959055.9920321
2017-02-13 00:00:00,3420752.671639945
2017-02-14 00:00:00,3546669.9478966305
2017-02-15 00:00:00,2917083.566613205
2017-02-16 00:00:00,3189904.331836023
2017-02-17 00:00:00,3168918.1191265755
2017-02-18 00:00:00,3330515.744073747
2017-02-19 00:00:00,2936112.563854487
2017-02-20 00:00:00,3242870.592913912
2017-02-21 00:00:00,3023757.715014323
2017-02-22 00:00:00,3045669.002804282
2017-02-23 00:00:00,3286693.168493829
2017-02-24 00:00:00,3637273.7731331713
2017-02-25 00:00:00,3659185.06092313
2017-02-26 00:00:00,3900209.226612676
2017-02-27 00:00:00,3155225.441754076
2017-02-28 00:00:00,3352427.0318637057
2017-03-01 00:00:00,3155225.441754076
2017-03-02 00:00:00,3440072.183023541
2017-03-03 00:00:00,3458650.323186516
2017-03-04 00:00:00,3069265.8497151854
2017-03-05 00:00:00,3367030.447075614
2017-03-06 00:00:00,3252505.6019369876
2017-03-07 00:00:00,3504460.2612419655
2017-03-08 00:00:00,3252505.6019369876
2017-03-09 00:00:00,3389935.4161033393
2017-03-10 00:00:00,3573175.168325142
2017-03-11 00:00:00,3412840.385131065
2017-03-12 00:00:00,3550270.1992974156
2017-03-13 00:00:00,3321220.5090201637
2017-03-14 00:00:00,3573175.168325142
2017-03-15 00:00:00,3252505.6019369876
2017-03-16 00:00:00,3504460.2612419655
2017-03-17 00:00:00,3641704.8372012866
2017-03-18 00:00:00,3712647.1392246885
2017-03-19 00:00:00,3925474.045294894
2017-03-20 00:00:00,3216051.0250608767
2017-03-21 00:00:00,3357935.6291076797
2017-03-22 00:00:00,3807236.875255891
2017-03-23 00:00:00,3499820.233154483
2017-03-24 00:00:00,4161948.3853729
2017-03-25 00:00:00,3145108.7230374753
2017-03-26 00:00:00,3925474.045294894
2017-03-27 00:00:00,3121461.2890296746
2017-03-28 00:00:00,3665352.2712090868
2017-03-29 00:00:00,3263345.893076478
2017-03-30 00:00:00,4073274.033199867
2017-03-31 00:00:00,3352999.9663535496
2017-04-01 00:00:00,3278488.855990137
2017-04-02 00:00:00,3924251.812473042
2017-04-03 00:00:00,4371318.474653517
2017-04-04 00:00:00,3104629.5984755084
2017-04-05 00:00:00,4023599.9596242583
2017-04-06 00:00:00,3651044.407807197
2017-04-07 00:00:00,4023599.9596242583
2017-04-08 00:00:00,3402674.0399291576
2017-04-09 00:00:00,3949088.849260846
2017-04-10 00:00:00,3675881.444595002
2017-04-11 00:00:00,4147785.143563278
2017-04-12 00:00:00,3526859.223868177
2017-04-13 00:00:00,3287972.0066232057
2017-04-14 00:00:00,3598646.5269340593
2017-04-15 00:00:00,3909321.047244913
2017-04-16 00:00:00,3779873.3304487243
2017-04-17 00:00:00,3572756.9835748216
2017-04-18 00:00:00,3779873.3304487243
2017-04-19 00:00:00,3702204.7003710107
2017-04-20 00:00:00,3598646.5269340593
2017-04-21 00:00:00,4323553.740992717
2017-04-22 00:00:00,3753983.787089486
2017-04-23 00:00:00,3961100.1339633884
2017-04-24 00:00:00,3210303.3765454916
2017-04-25 00:00:00,3831652.4171672
2017-04-26 00:00:00,3961100.1339633884
2017-04-27 00:00:00,3814281.6336960737
2017-04-28 00:00:00,3528859.198521538
2017-04-29 00:00:00,4488916.480472251
2017-04-30 00:00:00,3918071.610123178
2017-05-01 00:00:00,3892124.116016402
2017-05-02 00:00:00,4099704.068870609
2017-05-03 00:00:00,3425069.2220944343
2017-05-04 00:00:00,4359179.00993837
2017-05-05 00:00:00,3347226.7397741056
2017-05-06 00:00:00,4359179.00993837
2017-05-07 00:00:00,4333231.515831594
2017-05-08 00:00:00,4670548.939219682
2017-05-09 00:00:00,4021861.5865502814
2017-05-10 00:00:00,4119773.00240534
2017-05-11 00:00:00,3757901.0494913575
2017-05-12 00:00:00,4286790.826827179
2017-05-13 00:00:00,4398136.043108403
2017-05-14 00:00:00,4565153.867530242
2017-05-15 00:00:00,4732171.69195208
2017-05-16 00:00:00,3674392.137280439
